,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2479,Harbourfront / CityPlace,43.638000000000005,-79.385,"The Westin Harbour Castle, Toronto",43.64121139206991,-79.37574863433838,Hotel
2480,Harbourfront / CityPlace,43.638000000000005,-79.385,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
2481,Harbourfront / CityPlace,43.638000000000005,-79.385,Starbucks,43.64384835497603,-79.38920385807815,Coffee Shop
2482,High Park North,43.656000000000006,-79.475,Baka Gallery Cafe,43.65103966439781,-79.47760530158712,Café
2483,High Park North,43.656000000000006,-79.475,Bread & Roses Bakery Cafe,43.651194318292276,-79.47665677628656,Bakery
2484,High Park North,43.656000000000006,-79.475,Starbucks,43.65125323364704,-79.47583916711098,Coffee Shop
2485,High Park North,43.656000000000006,-79.475,DAVIDsTEA,43.65058422430476,-79.47885289769167,Tea Room
2486,High Park North,43.656000000000006,-79.475,The Good Neighbour,43.66257807131982,-79.4709859073286,Café
2487,High Park North,43.656000000000006,-79.475,Yogurty's,43.651228146043934,-79.4755243018108,Frozen Yogurt Shop
2488,High Park North,43.656000000000006,-79.475,Grillway Subs and Burgers,43.660032483926535,-79.47993664555445,Diner
2489,High Park North,43.656000000000006,-79.475,Queen's Pasta Café,43.65070658803776,-79.47797787214411,Italian Restaurant
2490,High Park North,43.656000000000006,-79.475,Simply Thai,43.65078180371,-79.47760089101641,Thai Restaurant
2491,High Park North,43.656000000000006,-79.475,New Balance Toronto,43.65095377580209,-79.4773976977124,Shoe Store
2492,High Park North,43.656000000000006,-79.475,Annette Food Market,43.662456516546676,-79.4709790090443,Italian Restaurant
2493,High Park North,43.656000000000006,-79.475,Global Pet Food,43.65248625779149,-79.47046408794637,Pet Store
2494,High Park North,43.656000000000006,-79.475,Shakey's Original Bar & Grill,43.6507708866875,-79.47758071386558,Gastropub
2495,High Park North,43.656000000000006,-79.475,Cobs Bread,43.651347693482606,-79.4756394651729,Bakery
2496,High Park North,43.656000000000006,-79.475,Hot Oven Bakery,43.651155311711776,-79.47656563536279,Bakery
2497,High Park North,43.656000000000006,-79.475,Max's Market,43.65052462233729,-79.47914453187883,Gourmet Shop
2498,High Park North,43.656000000000006,-79.475,Lit Cafe + Bar,43.651378942423236,-79.47538026986466,Coffee Shop
2499,High Park North,43.656000000000006,-79.475,Buddha Pie,43.66159743273132,-79.47949864631512,Pizza Place
2500,High Park North,43.656000000000006,-79.475,Campo,43.655191,-79.487067,Italian Restaurant
2501,High Park North,43.656000000000006,-79.475,Bloor & Kennedy Flower Shop,43.65142711461149,-79.47529492449927,Flower Shop
2502,High Park North,43.656000000000006,-79.475,Starbucks,43.65232341783989,-79.47094756690419,Coffee Shop
2503,High Park North,43.656000000000006,-79.475,The One That Got Away,43.64984188412754,-79.48261453424496,Fish & Chips Shop
2504,High Park North,43.656000000000006,-79.475,Coffee Tree Roastery,43.64964735112305,-79.48343639040918,Café
2505,High Park North,43.656000000000006,-79.475,Book City (Bloor West),43.65021080519715,-79.48122019699115,Bookstore
2506,High Park North,43.656000000000006,-79.475,Zaza Espresso Bar & Gelato,43.65110626640462,-79.4777101044724,Café
2507,High Park North,43.656000000000006,-79.475,Ali Baba's,43.65100956228928,-79.4771792559058,Falafel Restaurant
2508,High Park North,43.656000000000006,-79.475,Westwood Grill,43.65996227884925,-79.47975658290109,Asian Restaurant
2509,High Park North,43.656000000000006,-79.475,Bloom Restaurant,43.65030692996379,-79.4798355748952,Latin American Restaurant
2510,High Park North,43.656000000000006,-79.475,Fat Bastard Burrito,43.6497791550768,-79.48289414342419,Burrito Place
2511,High Park North,43.656000000000006,-79.475,Mackenzie's High Park,43.65298143876948,-79.46838482412966,Pub
2512,High Park North,43.656000000000006,-79.475,Yumi Sushi,43.64989127391365,-79.4824044490675,Sushi Restaurant
2513,High Park North,43.656000000000006,-79.475,LCBO,43.651707310433466,-79.47427796129955,Liquor Store
2514,High Park North,43.656000000000006,-79.475,Awai,43.65041203760419,-79.47847723960876,Vegetarian / Vegan Restaurant
2515,High Park North,43.656000000000006,-79.475,Falafel World,43.649800784968164,-79.48272777159343,Falafel Restaurant
2516,High Park North,43.656000000000006,-79.475,The Works,43.6509254192366,-79.47732341187151,Restaurant
2517,High Park North,43.656000000000006,-79.475,Bukhara indian cuisine,43.65110529992475,-79.47710362509072,Indian Restaurant
2518,High Park North,43.656000000000006,-79.475,Rabba Fine Foods,43.65408229951796,-79.46340677360011,Convenience Store
2519,High Park North,43.656000000000006,-79.475,TD Canada Trust,43.651284593586276,-79.47659432888031,Bank
2520,High Park North,43.656000000000006,-79.475,Swan & Firkin,43.651217856234474,-79.47580613516895,Pub
2521,High Park North,43.656000000000006,-79.475,Timothy's World Coffee,43.651525223699124,-79.47495742997707,Coffee Shop
2522,High Park North,43.656000000000006,-79.475,Amber European Restaurant,43.64994563414707,-79.48200902277628,French Restaurant
2523,High Park North,43.656000000000006,-79.475,Pizza Hut,43.652272,-79.471873,Pizza Place
2524,High Park North,43.656000000000006,-79.475,Booster Juice,43.64980188,-79.4836826,Smoothie Shop
2525,High Park North,43.656000000000006,-79.475,Tim Hortons,43.65196934177635,-79.47351872923718,Coffee Shop
2526,High Park North,43.656000000000006,-79.475,Souvlaki Hut,43.65154441668675,-79.47453931478424,Greek Restaurant
2527,High Park North,43.656000000000006,-79.475,Shoppers Drug Mart,43.65067266617958,-79.47872490564264,Pharmacy
2528,High Park North,43.656000000000006,-79.475,Crème Fraîche Market Cafe,43.65940079528813,-79.4827499938127,Café
2529,High Park North,43.656000000000006,-79.475,Aztec’s Mine,43.65292935473941,-79.46858398069155,Mexican Restaurant
2530,High Park North,43.656000000000006,-79.475,Java Joe's,43.650424,-79.479755,Café
2531,High Park North,43.656000000000006,-79.475,System Fitness,43.652348322402425,-79.47126007281913,Gym
2532,High Park North,43.656000000000006,-79.475,Pizza Pizza,43.650891010950225,-79.47713449187698,Pizza Place
2533,High Park North,43.656000000000006,-79.475,Heart,43.650310315403544,-79.48012458547709,Dessert Shop
2534,High Park North,43.656000000000006,-79.475,Second Cup,43.650136727534054,-79.48079476951547,Café
2535,High Park North,43.656000000000006,-79.475,The Source by Circuit City,43.650873924657596,-79.47809231399512,Electronics Store
2536,High Park North,43.656000000000006,-79.475,High Park Tuck Shop,43.65666565106496,-79.46662836072059,Convenience Store
2537,High Park North,43.656000000000006,-79.475,IDA High Park,43.65331554198388,-79.46681112650649,Pharmacy
2538,High Park North,43.656000000000006,-79.475,A Dark Horse,43.64953295859084,-79.4830557372747,Bar
2539,High Park North,43.656000000000006,-79.475,Janchenko's Bakery,43.649827,-79.482622,Bakery
2540,High Park North,43.656000000000006,-79.475,High Park Soccer Fields,43.64778790020899,-79.47299459298121,Soccer Field
2541,High Park North,43.656000000000006,-79.475,Swansea School of Dance,43.64807706026409,-79.47900494041677,Dance Studio
2542,High Park North,43.656000000000006,-79.475,Retrofit Pilates,43.647948823562515,-79.47905374028939,Pilates Studio
2543,High Park North,43.656000000000006,-79.475,Art Works Art School,43.655042,-79.486846,School
2544,High Park North,43.656000000000006,-79.475,Camp,43.65516029673073,-79.48697089772627,Restaurant
2545,High Park North,43.656000000000006,-79.475,Los Arrieros,43.65559284605353,-79.48702812194824,South American Restaurant
2546,High Park North,43.656000000000006,-79.475,El Arriero Restaurante,43.655843,-79.487184,Latin American Restaurant
2547,Junction Triangle,43.659,-79.446,Propeller Coffee Co.,43.65947936946201,-79.44508550239375,Café
2548,Junction Triangle,43.659,-79.446,Baddies,43.658689804117024,-79.44279312941786,Café
2549,Junction Triangle,43.659,-79.446,Gaslight,43.657295027723464,-79.4480475564091,Pub
2550,Junction Triangle,43.659,-79.446,Sugo,43.65841172348161,-79.44244308305974,Italian Restaurant
2551,Junction Triangle,43.659,-79.446,The Emerson,43.65841221896642,-79.44235514644171,Gastropub
2552,Junction Triangle,43.659,-79.446,Through Being Cool Vegan Baking Co.,43.65845489468513,-79.44229131838503,Bakery
2553,Junction Triangle,43.659,-79.446,Cafe Neon,43.66193418260364,-79.44651746492616,Café
2554,Junction Triangle,43.659,-79.446,Home Baking Co.,43.65898788530857,-79.43986431030915,Bakery
2555,Junction Triangle,43.659,-79.446,West Toronto Railpath,43.65667463472261,-79.44549322336252,Other Great Outdoors
2556,Junction Triangle,43.659,-79.446,Three Speed,43.6592927979752,-79.43802453551683,Bar
2557,Junction Triangle,43.659,-79.446,Wallace Espresso,43.66236728741229,-79.4442272516029,Coffee Shop
2558,Junction Triangle,43.659,-79.446,Drake Commissary,43.65374742875192,-79.44512264709142,Restaurant
2559,Junction Triangle,43.659,-79.446,Burdock,43.659470306696136,-79.43776297693451,Beer Bar
2560,Junction Triangle,43.659,-79.446,Halo Brewery,43.661829044693384,-79.4466940242595,Brewery
2561,Junction Triangle,43.659,-79.446,Hello Darling,43.6625773912938,-79.44458200862104,Breakfast Spot
2562,Junction Triangle,43.659,-79.446,Henderson Brewing,43.65380713459014,-79.44557760487336,Brewery
2563,Junction Triangle,43.659,-79.446,Nonna's Place,43.657309022104485,-79.44788670471964,Sandwich Place
2564,Junction Triangle,43.659,-79.446,South Indian Dosa Mahal,43.65887450852986,-79.44069482504379,Indian Restaurant
2565,Junction Triangle,43.659,-79.446,BATL (Backyard Axe Throwing League),43.655621829369096,-79.44536913872545,Athletics & Sports
2566,Junction Triangle,43.659,-79.446,Outpost Coffee Roasters,43.656059223768274,-79.45410568774294,Coffee Shop
2567,Junction Triangle,43.659,-79.446,The 47,43.65890754807341,-79.4399735663485,Bar
2568,Junction Triangle,43.659,-79.446,Bandit Brewery,43.6526634604728,-79.44945153052217,Brewery
2569,Junction Triangle,43.659,-79.446,Hale Coffee,43.665531698018086,-79.44994926452637,Coffee Shop
2570,Junction Triangle,43.659,-79.446,Campbell Park,43.66371788764777,-79.44836107862439,Park
2571,Junction Triangle,43.659,-79.446,RaviSoups,43.66155543199952,-79.45516037502253,Soup Place
2572,Junction Triangle,43.659,-79.446,Hula Girl,43.65978520431169,-79.45363404441129,Coffee Shop
2573,Junction Triangle,43.659,-79.446,Burdock Bottle Shop,43.65961343579909,-79.43770721985075,Beer Store
2574,Junction Triangle,43.659,-79.446,Cabin Fever,43.65544217064788,-79.45663939393057,Bar
2575,Junction Triangle,43.659,-79.446,Rent Frock Repeat,43.653641347269435,-79.44790205421987,Clothing Store
2576,Junction Triangle,43.659,-79.446,Haven,43.65930275367427,-79.43877069434039,Café
2577,Junction Triangle,43.659,-79.446,Bar Neon,43.659091096899985,-79.43924225757398,Cocktail Bar
2578,Junction Triangle,43.659,-79.446,Revue Cinema,43.65111215463428,-79.4509612383593,Movie Theater
2579,Junction Triangle,43.659,-79.446,La Cubana,43.65091223991817,-79.45090936982271,Cuban Restaurant
2580,Junction Triangle,43.659,-79.446,TOWN,43.659218,-79.439124,Gift Shop
2581,Junction Triangle,43.659,-79.446,Cafe Con Leche,43.6653038319917,-79.45335257688778,Café
2582,Junction Triangle,43.659,-79.446,Piri-Piri Churrasqueira,43.66624777557027,-79.44984237455147,Portuguese Restaurant
2583,Junction Triangle,43.659,-79.446,Mattachioni,43.66495951140892,-79.45491212562268,Café
2584,Junction Triangle,43.659,-79.446,Pancho's Bakery,43.66014559561087,-79.4354876494634,Bakery
2585,Junction Triangle,43.659,-79.446,Thai Lime,43.665354199829956,-79.45276964749328,Thai Restaurant
2586,Junction Triangle,43.659,-79.446,Rosie Robin A Touch Of Convenience,43.66318235854112,-79.43542722772675,Café
2587,Junction Triangle,43.659,-79.446,LCBO,43.65528023077987,-79.45090735827861,Liquor Store
2588,Junction Triangle,43.659,-79.446,Museum of Contemporary Art (MOCA),43.65457884274823,-79.44513760281338,Art Museum
2589,Junction Triangle,43.659,-79.446,Karelia Kitchen,43.65936929794207,-79.43798117959666,Scandinavian Restaurant
2590,Junction Triangle,43.659,-79.446,Cider House,43.65068788125521,-79.45068513648656,Restaurant
2591,Junction Triangle,43.659,-79.446,Farmhouse Tavern,43.66478965864998,-79.4554147074635,Gastropub
2592,Junction Triangle,43.659,-79.446,Ciro's,43.658390582503166,-79.44303766654234,Bar
2593,Junction Triangle,43.659,-79.446,Enigma Coffee + Food,43.65634578817871,-79.45320010185242,Breakfast Spot
2594,Junction Triangle,43.659,-79.446,Cantanhede O Bairradino,43.66254634403038,-79.4446564259842,Portuguese Restaurant
2595,Junction Triangle,43.659,-79.446,La Tortilleria Market,43.65960173628417,-79.43508531329248,Mexican Restaurant
2596,Junction Triangle,43.659,-79.446,Ali Baba's,43.65357552410046,-79.4514442241528,Falafel Restaurant
2597,Junction Triangle,43.659,-79.446,The Local Pub and Restaurant,43.6510171734011,-79.45091108743782,Bar
2598,Junction Triangle,43.659,-79.446,Gloria Cafe,43.65324420063263,-79.45167204951947,Café
2599,Junction Triangle,43.659,-79.446,Grey Tiger,43.659392686837066,-79.43784602953795,Cocktail Bar
2600,Junction Triangle,43.659,-79.446,Scout,43.65097043195477,-79.45086621885267,Gift Shop
2601,Junction Triangle,43.659,-79.446,King Slice,43.655827136480326,-79.454928532613,Pizza Place
2602,Junction Triangle,43.659,-79.446,Whelan's Gate,43.655365921501726,-79.45655103567321,Bar
2603,Junction Triangle,43.659,-79.446,The Westerly,43.651195234738395,-79.45091743165031,Restaurant
2604,Junction Triangle,43.659,-79.446,Osaka Sushi,43.655728420016516,-79.45559104750811,Sushi Restaurant
2605,Junction Triangle,43.659,-79.446,Happy Bakery & Pastries,43.66705039063128,-79.44179124412831,Bakery
2606,Junction Triangle,43.659,-79.446,Boo Radley's Junction Bar and Grill,43.666110374762674,-79.45017005861318,Bar
2607,Junction Triangle,43.659,-79.446,The Bar With No Name,43.655517335032656,-79.4563197339855,Bar
2608,Junction Triangle,43.659,-79.446,The Rude Boy,43.650835167763205,-79.45076958118801,Burger Joint
2609,Junction Triangle,43.659,-79.446,Planet Fitness Toronto Galleria,43.66758797288865,-79.44257365441428,Gym / Fitness Center
2610,Junction Triangle,43.659,-79.446,Caribbean Queen of Patties,43.6584897602043,-79.44219618728675,Caribbean Restaurant
2611,Junction Triangle,43.659,-79.446,Nuthouse,43.65889010544863,-79.44047496145996,Grocery Store
2612,Junction Triangle,43.659,-79.446,The Thai,43.65539210918798,-79.45682863366065,Thai Restaurant
2613,Junction Triangle,43.659,-79.446,Farmer's Daughter,43.66519693814902,-79.4540324008194,Seafood Restaurant
2614,Junction Triangle,43.659,-79.446,Bloor GO / UP Station,43.65741886655676,-79.45044532701765,Train Station
2615,Junction Triangle,43.659,-79.446,The Lansdowne Cone,43.65819268154875,-79.44282692865275,Ice Cream Shop
2616,Junction Triangle,43.659,-79.446,Sues Thai food (vickys),43.6516944636039,-79.4511563870509,Thai Restaurant
2617,Junction Triangle,43.659,-79.446,Boulderz Climbing Centre,43.666857152868026,-79.44950780358212,Gym
2618,Junction Triangle,43.659,-79.446,The Beer Store,43.656962,-79.4342219,Beer Store
2619,Junction Triangle,43.659,-79.446,Dundas Park Kitchen,43.6520540505181,-79.44799718642741,Sandwich Place
2620,Junction Triangle,43.659,-79.446,Dueling Grounds,43.65900814175908,-79.43931321856044,Toy / Game Store
2621,Junction Triangle,43.659,-79.446,Latin World,43.65875337351278,-79.44081672831604,Mexican Restaurant
2622,Junction Triangle,43.659,-79.446,China Island,43.65611381294685,-79.4537759895975,Chinese Restaurant
2623,Junction Triangle,43.659,-79.446,Stasis Local Foods Home of Stasis Preserves,43.65325927349571,-79.45168282495494,Gourmet Shop
2624,Junction Triangle,43.659,-79.446,DAVIDsTEA,43.65682429368339,-79.43572455043437,Tea Room
2625,Junction Triangle,43.659,-79.446,Bloor Street Fitness & Boxing,43.65545406492408,-79.45257396600437,Gym
2626,Junction Triangle,43.659,-79.446,Dollarama,43.66572087835352,-79.44613637147687,Discount Store
2627,Junction Triangle,43.659,-79.446,Cinnabon,43.65681083444236,-79.43608177691732,Bakery
2628,Junction Triangle,43.659,-79.446,Value Village,43.657627946464864,-79.44414430277533,Thrift / Vintage Store
2629,Junction Triangle,43.659,-79.446,Pho Jade,43.659328223730505,-79.43843399689416,Vietnamese Restaurant
2630,Junction Triangle,43.659,-79.446,Stella,43.65853446750063,-79.44156290554433,Bar
2631,Junction Triangle,43.659,-79.446,H&M,43.65638839999999,-79.4365445,Clothing Store
2632,Junction Triangle,43.659,-79.446,Winners,43.6571870151854,-79.4366750121116,Clothing Store
2633,Junction Triangle,43.659,-79.446,Starbucks,43.65358831794502,-79.45146589439312,Coffee Shop
2634,Junction Triangle,43.659,-79.446,Jerk King,43.66003564972973,-79.43473840112199,African Restaurant
2635,Junction Triangle,43.659,-79.446,Taco Bell,43.657939550211,-79.43489619767179,Fast Food Restaurant
2636,Junction Triangle,43.659,-79.446,Thai Express,43.65489174034925,-79.4354097117131,Restaurant
2637,Junction Triangle,43.659,-79.446,Subway,43.65916659054083,-79.4386570977655,Sandwich Place
2638,Junction Triangle,43.659,-79.446,Mersin Mediterranean Cuisine,43.655711492034214,-79.45556662222782,Mediterranean Restaurant
2639,Junction Triangle,43.659,-79.446,Shell,43.65154360163776,-79.44645078290547,Gas Station
2640,Junction Triangle,43.659,-79.446,FreshCo,43.65842303152462,-79.45290916602873,Supermarket
2641,Junction Triangle,43.659,-79.446,Amato Pizza,43.657721547422405,-79.45281148798445,Pizza Place
2642,Junction Triangle,43.659,-79.446,Shoppers Drug Mart,43.666847182214646,-79.44687008857727,Pharmacy
2643,Junction Triangle,43.659,-79.446,Loons Pub,43.65171531224001,-79.45116361533871,Pub
2644,Junction Triangle,43.659,-79.446,The Wicket,43.65542955688815,-79.45672296377413,Pub
2645,Junction Triangle,43.659,-79.446,Dairy Queen / Orange Julius,43.6556345686091,-79.45666551589966,Fast Food Restaurant
2646,Junction Triangle,43.659,-79.446,Pepper's Café,43.662309899548795,-79.44461131976689,Café
2647,Kensington Market,43.654771999999994,-79.400678,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
2648,Kensington Market,43.654771999999994,-79.400678,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
